Год;Месяц;Канал;Бренд;Диапазон веса;Сумма (в 1000);Штуки (в 1000 шт);Штуки (в шт);Точки;Офтейк (штук на точку);Цена за штуку;Средний вес;Цена за грамм; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2021;6;Supermarkets;Green;100-199G;2 409,27;36,24;36236;3111;12;66,49;149,5;0,44;;;;;;;;;;;;;;
2021;7;Hypermarkets;Green;100-199G;1 472,91;25,84;25836;689;37;57,01;149,5;0,38;;;;;;;;;;;;;;
2021;7;Minimarkets;Green;100-199G;1 292,42;21,29;21291;2136;10;60,70;149,5;0,41;;;;;;;;;;;;;;
2021;7;Supermarkets;Green;100-199G;2 610,54;44,10;44103;3823;12;59,19;149,5;0,40;;;;;;;;;;;;;;
2021;8;Hypermarkets;Green;100-199G;1 174,42;19,42;19416;654;30;60,49;149,5;0,40;;;;;;;;;;;;;;
2021;8;Minimarkets;Green;100-199G;1 298,08;22,10;22103;2197;10;58,73;149,5;0,39;;;;;;;;;;;;;;
2021;8;Supermarkets;Green;100-199G;2 683,12;49,07;49068;4198;12;54,68;149,5;0,37;;;;;;;;;;;;;;
2021;9;Hypermarkets;Green;100-199G;1 100,46;17,62;17617;563;31;62,47;149,5;0,42;;;;;;;;;;;;;;
2021;9;Minimarkets;Green;100-199G;1 265,20;19,04;19039;2541;7;66,45;149,5;0,44;;;;;;;;;;;;;;
2021;9;Supermarkets;Green;100-199G;1 831,29;29,40;29403;3746;8;62,28;149,5;0,42;;;;;;;;;;;;;;
2021;10;Hypermarkets;Green;100-199G;833,89;12,00;12002;468;26;69,48;149,5;0,46;;;;;;;;;;;;;;
2021;10;Minimarkets;Green;100-199G;867,91;13,69;13688;1713;8;63,41;149,5;0,42;;;;;;;;;;;;;;
2021;10;Supermarkets;Green;100-199G;1 875,18;27,90;27904;2625;11;67,20;149,5;0,45;;;;;;;;;;;;;;
2021;11;Hypermarkets;Green;100-199G;894,75;13,21;13214;461;29;67,71;149,5;0,45;;;;;;;;;;;;;;
2021;11;Minimarkets;Green;100-199G;749,06;11,47;11473;1711;7;65,29;149,5;0,44;;;;;;;;;;;;;;
2021;11;Supermarkets;Green;100-199G;1 339,45;17,95;17949;2387;8;74,63;149,5;0,50;;;;;;;;;;;;;;
2021;12;Hypermarkets;Green;100-199G;748,86;10,59;10590;428;25;70,71;149,5;0,47;;;;;;;;;;;;;;
2021;12;Minimarkets;Green;100-199G;549,34;7,82;7818;1153;7;70,26;149,5;0,47;;;;;;;;;;;;;;
2021;12;Supermarkets;Green;100-199G;1 721,99;25,30;25296;2417;10;68,07;149,5;0,46;;;;;;;;;;;;;;
